# Measurement file: 
 # Project: HPK 6 inch 2018
 # Sensor Type: 2S
 # ID: VPX28442_18_2S_side1
 # Operator: Dominic
 # Date: Tue Mar 12 15:26:37 2019


# implant_width: 22
# implant_length: 0
# metal_width: 32
# Campaign: Hamamatsu 6inch 2S
# Creator: Dominic Bloech 03.12.2018
# type: p-type
# pitch: 90
# metal_length: 49504
# thickness: 240


Pad                     Istrip                  Rpoly                   Idark                   Cac                     Cint                    Idiel                   Rint                    Temperature             Humidity                
#                       current[A]              res[Ohm]                current[A]              cap[F]                  cap[F]                  current[A]              res[Ohm]                degree[C]               rel. percent[rel%]      
117.0                   -1.84820966667e-10      1933195.79393           -2.12535333333e-07      1.45307e-10             2.08647333333e-12       4.51977333333e-12       --                      22.2                    21.7                    
118.0                   -1.86058666667e-10      1927110.6077            -2.11923e-07            1.45274333333e-10       2.08879666667e-12       3.168762e-11            --                      22.2                    21.7                    
119.0                   -1.83479033333e-10      1936967.50948           -2.12132666667e-07      1.45328e-10             2.08893e-12             4.81944466667e-11       --                      22.2                    21.8                    
120.0                   -1.73888333333e-10      1931043.05126           -2.11849666667e-07      1.45263e-10             2.07837333333e-12       1.29531966667e-11       --                      22.2                    21.9                    
121.0                   -1.911356e-10           1937980.24809           -2.11657e-07            1.45309666667e-10       2.08660666667e-12       1.13092766667e-11       --                      22.2                    21.9                    
122.0                   -1.80090366667e-10      1928605.55661           -2.11281333333e-07      1.45290666667e-10       2.09661333333e-12       6.60418066667e-11       --                      22.2                    22.0                    
123.0                   -1.80278033333e-10      1933347.75133           -2.11262e-07            1.45343e-10             2.08085666667e-12       4.86326133333e-11       --                      22.2                    22.0                    
124.0                   -1.77320766667e-10      1928640.38583           -2.11063333333e-07      1.45295333333e-10       2.09824e-12             5.51482196667e-11       --                      22.2                    22.1                    
125.0                   -1.81880633333e-10      1927994.47307           -2.11684e-07            1.45287e-10             2.08509333333e-12       4.80821666667e-11       --                      22.2                    22.1                    
126.0                   -1.714166e-10           1931222.16179           -2.11379666667e-07      1.45327333333e-10       2.09105e-12             2.866294e-11            --                      22.2                    22.2                    
