# Measurement file: 
 # Project: HPK 6 inch 2018
 # Sensor Type: 2S
 # ID: VPX28442_14_2S_side1
 # Operator: Dominic
 # Date: Thu Mar 14 16:31:54 2019


# implant_width: 22
# implant_length: 0
# metal_width: 32
# Campaign: Hamamatsu 6inch 2S
# Creator: Dominic Bloech 03.12.2018
# type: p-type
# pitch: 90
# metal_length: 49504
# thickness: 240


Pad                     Istrip                  Rpoly                   Idark                   Cac                     Cint                    Idiel                   Rint                    Temperature             Humidity                
padNumber[#]            current[A]              res[Ohm]                current[A]              cap[F]                  cap[F]                  current[A]              res[Ohm]                degree[C]               rel. percent[rel%]      
73.0                    -1.82063433333e-10      1927663.39071           -2.15673666667e-07      1.45333666667e-10       2.09816e-12             8.47366e-11             --                      21.9                    18.8                    
74.0                    -1.92090166667e-10      1918479.05498           -2.15750333333e-07      1.45378666667e-10       2.10368e-12             6.69054433333e-11       --                      21.9                    18.8                    
75.0                    -1.88725333333e-10      1924119.12467           -2.15263666667e-07      1.45384666667e-10       2.09648333333e-12       5.43413733333e-11       --                      22.0                    18.8                    
76.0                    -1.82853933333e-10      1920418.57357           -2.15413333333e-07      1.45292e-10             2.10531e-12             -2.08460333333e-11      --                      22.0                    18.8                    
77.0                    -1.868869e-10           1919596.25295           -2.15751e-07            1.45332e-10             2.09805666667e-12       7.053007e-11            --                      21.9                    18.8                    
78.0                    -1.894535e-10           1923141.34893           -2.15925333333e-07      1.45378e-10             2.09859e-12             2.87949e-12             --                      21.9                    18.8                    
79.0                    -1.824368e-10           1917916.26579           -2.15791333333e-07      1.45321333333e-10       2.09892333333e-12       -3.15764e-11            --                      21.9                    18.8                    
80.0                    -1.73155566667e-10      1925664.43183           -2.15165333333e-07      1.45355e-10             2.10415333333e-12       6.99668333333e-12       --                      21.9                    18.8                    
81.0                    -1.822474e-10           1919603.35429           -2.15062666667e-07      1.45351666667e-10       2.09836666667e-12       -3.912995e-11           --                      22.0                    18.9                    
82.0                    -1.81361433333e-10      1929898.84866           -2.15740333333e-07      1.45301666667e-10       2.09919e-12             7.87852266667e-11       --                      22.0                    18.9                    
83.0                    -1.871123e-10           1920750.0291            -2.14927e-07            1.45291666667e-10       2.10197333333e-12       -6.88300333333e-12      --                      22.0                    18.9                    
84.0                    -1.79833166667e-10      1923560.89531           -2.15110333333e-07      1.45304333333e-10       2.10138666667e-12       1.22544413333e-11       --                      22.0                    18.9                    
85.0                    -1.70318433333e-10      1924109.10314           -2.15466e-07            1.45338333333e-10       2.09977e-12             5.825268e-11            --                      22.0                    18.9                    
86.0                    -1.72894633333e-10      1917677.04434           -2.14487333333e-07      1.45346e-10             2.10063666667e-12       1.06831613333e-10       --                      22.0                    18.9                    
87.0                    -1.786125e-10           1928116.39827           -2.14936e-07            1.45334666667e-10       2.10552333333e-12       4.72529953467e-11       --                      22.0                    18.9                    
88.0                    -1.903478e-10           1920405.39715           -2.14222e-07            1.45276666667e-10       2.10893666667e-12       -1.659971e-11           --                      22.0                    18.9                    
89.0                    -1.75972733333e-10      1930205.59078           -2.14413e-07            1.45335666667e-10       2.09542e-12             -3.01366866667e-11      --                      22.0                    19.0                    
90.0                    -1.81196133333e-10      1921665.22395           -2.15091e-07            1.45335333333e-10       2.10473666667e-12       1.84563523333e-11       --                      22.0                    19.0                    
91.0                    -1.95873266667e-10      1925969.23478           -2.14538333333e-07      1.45331666667e-10       2.09894666667e-12       -5.00937666667e-11      --                      22.0                    19.0                    
92.0                    -1.77110133333e-10      1922642.27085           -2.14375e-07            1.45288e-10             2.09918e-12             1.17981633333e-10       --                      22.0                    19.0                    
93.0                    -1.796132e-10           1920786.43401           -2.14421666667e-07      1.45317666667e-10       2.10390333333e-12       1.93155333333e-11       --                      22.0                    19.0                    
94.0                    -1.702511e-10           1925310.10174           -2.14557666667e-07      1.45298333333e-10       2.10178666667e-12       -5.54073333333e-12      --                      22.0                    19.0                    
95.0                    -1.729481e-10           1919214.4355            -2.14172666667e-07      1.45267333333e-10       2.09791666667e-12       1.00791533333e-10       --                      22.0                    19.0                    
96.0                    -1.84200633333e-10      1930813.67105           -2.14702666667e-07      1.45347e-10             2.09900333333e-12       1.03648393333e-11       --                      22.0                    19.1                    
97.0                    -1.69685533333e-10      1919568.36629           -2.13819e-07            1.45281666667e-10       2.09952333333e-12       -3.43499e-12            --                      22.0                    19.1                    
98.0                    -1.69606266667e-10      1926989.84741           -2.14165e-07            1.45263666667e-10       2.09848666667e-12       -5.49722666667e-12      --                      22.0                    19.1                    
99.0                    -1.79410866667e-10      1920101.6672            -2.14303e-07            1.45276e-10             2.10381e-12             7.74405666667e-11       --                      22.0                    19.1                    
100.0                   -1.74471533333e-10      1922695.72967           -2.14504333333e-07      1.4529e-10              2.10011666667e-12       1.75769933333e-10       --                      22.0                    19.1                    
101.0                   -1.67169433333e-10      1921341.07554           -2.14088e-07            1.45303333333e-10       2.10462666667e-12       8.02874666667e-11       --                      22.0                    19.2                    
102.0                   -1.66748766667e-10      1919515.41763           -2.13394333333e-07      1.45283333333e-10       2.10066333333e-12       7.16537666667e-11       --                      22.0                    19.2                    
103.0                   -1.737035e-10           1927452.87184           -2.14443e-07            1.45299666667e-10       2.10229e-12             8.64473e-11             --                      22.0                    19.2                    
104.0                   -1.722571e-10           1917478.58782           -2.13271333333e-07      1.4529e-10              2.09671e-12             -8.8547e-12             --                      22.0                    19.2                    
105.0                   -1.76849133333e-10      1927380.84778           -2.13593666667e-07      1.45317e-10             2.10292333333e-12       5.67231452667e-11       2.27232982642e+11       22.0                    19.3                    
106.0                   -1.72760033333e-10      1920076.65573           -2.14236666667e-07      1.45347333333e-10       2.10417666667e-12       5.29710133333e-11       --                      22.0                    19.3                    
107.0                   -1.693088e-10           1924166.70005           -2.13058e-07            1.45308e-10             2.10664333333e-12       9.33196366667e-11       --                      22.0                    19.3                    
108.0                   -1.736811e-10           1920993.56037           -2.13790666667e-07      1.45273e-10             2.10458666667e-12       9.00059e-11             --                      22.0                    19.3                    
109.0                   -1.73759133333e-10      1920105.77774           -2.13320666667e-07      1.45297333333e-10       2.09634333333e-12       -2.45827666667e-11      --                      22.0                    19.3                    
110.0                   -1.76058833333e-10      1926063.40353           -2.13582666667e-07      1.45322333333e-10       2.10217333333e-12       6.27056536667e-11       --                      22.0                    19.4                    
111.0                   -1.70407433333e-10      1921045.56799           -2.13424333333e-07      1.45275e-10             2.09987666667e-12       -3.51730666667e-12      --                      22.0                    19.4                    
112.0                   -1.66212666667e-10      1925925.36422           -2.1301e-07             1.45334333333e-10       2.09754e-12             2.312024e-11            --                      22.0                    19.4                    
113.0                   -1.716236e-10           1920433.82852           -2.13676e-07            1.45285333333e-10       2.10174e-12             2.99773e-11             --                      22.0                    19.4                    
114.0                   -1.70583433333e-10      1925421.06188           -2.13581666667e-07      1.45261666667e-10       2.09923333333e-12       2.528279e-11            --                      22.0                    19.4                    
115.0                   -1.68048833333e-10      1917454.53646           -2.12595333333e-07      1.45281666667e-10       2.10489333333e-12       3.95174666667e-11       --                      22.0                    19.4                    
116.0                   -1.85813966667e-10      1921813.25928           -2.13080666667e-07      1.45298666667e-10       2.09547333333e-12       2.22995133333e-11       --                      22.0                    19.4                    
117.0                   -1.76108666667e-10      1921244.62961           -2.13214e-07            1.45328333333e-10       2.10247666667e-12       2.89508733333e-11       --                      22.0                    19.5                    
118.0                   -1.702507e-10           1916703.45663           -2.12470333333e-07      1.45282e-10             2.10068666667e-12       5.39006133333e-11       --                      22.0                    19.5                    
119.0                   -1.61854433333e-10      1923339.24103           -2.12841e-07            1.45323666667e-10       2.10266e-12             3.593068e-11            --                      22.0                    19.5                    
120.0                   -1.79667333333e-10      1916093.86882           -2.12296e-07            1.45313666667e-10       2.09334333333e-12       9.50279333333e-11       --                      22.0                    19.5                    
121.0                   -1.72834366667e-10      1927606.05976           -2.12649666667e-07      1.45329666667e-10       2.10389333333e-12       9.08048233333e-11       --                      22.0                    19.5                    
122.0                   -1.67848366667e-10      1918154.45319           -2.12421e-07            1.45328333333e-10       2.10589e-12             7.70168e-11             --                      22.0                    19.5                    
123.0                   -1.61286766667e-10      1923304.71177           -2.12897666667e-07      1.45330333333e-10       2.10179333333e-12       2.19560286667e-11       --                      22.0                    19.5                    
124.0                   -1.654249e-10           1918237.27769           -2.13469666667e-07      1.45258666667e-10       2.09589333333e-12       2.054712e-11            --                      22.0                    19.5                    
125.0                   -1.65231133333e-10      1918064.49603           -2.12294333333e-07      1.45285333333e-10       2.10505333333e-12       9.64968066667e-11       --                      22.0                    19.5                    
126.0                   -1.775621e-10           1920362.54761           -2.12804333333e-07      1.45298e-10             2.10689666667e-12       2.097118e-11            --                      22.0                    19.5                    
127.0                   -1.68943833333e-10      1915822.13632           -2.13020333333e-07      1.45287e-10             2.09840666667e-12       8.31053666667e-12       --                      22.0                    19.5                    
128.0                   -1.66084333333e-10      1924915.77661           -2.13202e-07            1.45357666667e-10       2.10669e-12             4.59349333333e-11       --                      22.0                    19.5                    
129.0                   -1.68879766667e-10      1916620.7851            -2.12455666667e-07      1.45282666667e-10       2.10479e-12             9.07041333333e-11       --                      22.0                    19.5                    
130.0                   -1.72267566667e-10      1923553.49912           -2.12875333333e-07      1.45273333333e-10       2.10164333333e-12       5.79526733333e-11       --                      22.0                    19.5                    
131.0                   -1.674836e-10           1920443.27002           -2.12571333333e-07      1.45293666667e-10       2.10498333333e-12       -2.67854666667e-11      --                      22.0                    19.5                    
132.0                   -1.62485066667e-10      1919777.31222           -2.12459e-07            1.45259e-10             2.09927e-12             5.503738e-11            --                      22.0                    19.5                    
133.0                   -1.657159e-10           1920608.01558           -2.12204666667e-07      1.45274e-10             2.10031666667e-12       4.43913566667e-11       --                      22.0                    19.5                    
134.0                   -1.663247e-10           1917581.54505           -2.12088e-07            1.45287666667e-10       2.09743e-12             7.31170666667e-11       --                      22.0                    19.5                    
135.0                   -1.70803e-10            1926211.47294           -2.12517e-07            1.45317333333e-10       2.10537666667e-12       7.90049e-12             --                      22.0                    19.5                    
136.0                   -1.62404133333e-10      1917561.61319           -2.12693666667e-07      1.45249333333e-10       2.10210333333e-12       5.230071e-11            --                      22.0                    19.5                    
137.0                   -1.63897166667e-10      1928212.50882           -2.12348333333e-07      1.45275333333e-10       2.09521333333e-12       3.65038866667e-11       --                      22.0                    19.5                    
138.0                   -1.66067466667e-10      1918949.83079           -2.12817e-07            1.45287666667e-10       2.10069666667e-12       1.14368066667e-10       --                      22.0                    19.5                    
139.0                   -1.60764033333e-10      1926180.40977           -2.12783666667e-07      1.45291666667e-10       2.10341333333e-12       6.129321e-11            --                      22.0                    19.5                    
140.0                   -1.60510066667e-10      1922411.63334           -2.12317e-07            1.45232666667e-10       2.10106333333e-12       6.6369e-11              --                      22.0                    19.6                    
141.0                   -1.62950633333e-10      1922282.44362           -2.11684666667e-07      1.4527e-10              2.09708333333e-12       -5.88479666667e-12      --                      22.0                    19.6                    
142.0                   -1.62970266667e-10      1925150.17505           -2.12200333333e-07      1.45327333333e-10       2.09326666667e-12       8.55570666667e-11       --                      22.0                    19.6                    
143.0                   -1.615267e-10           1919132.22073           -2.12377666667e-07      1.45244e-10             2.10089333333e-12       -5.11973333333e-12      --                      22.0                    19.6                    
144.0                   -1.617208e-10           1927920.52977           -2.11558666667e-07      1.45308e-10             2.10328666667e-12       8.18894e-11             --                      22.0                    19.6                    
145.0                   -1.65472733333e-10      1918074.09182           -2.12329666667e-07      1.45283333333e-10       2.09425666667e-12       -4.01562666667e-11      --                      22.0                    19.7                    
146.0                   -1.640827e-10           1927138.92191           -2.12592e-07            1.45234e-10             2.10152333333e-12       -4.96312333333e-12      --                      22.0                    19.7                    
147.0                   -1.78646966667e-10      1921856.34829           -2.11830333333e-07      1.45226e-10             2.10427e-12             5.06880066667e-12       --                      22.0                    19.7                    
148.0                   -1.59422266667e-10      1923897.25165           -2.11580333333e-07      1.45256e-10             2.09005333333e-12       4.61576853333e-11       --                      22.0                    19.7                    
149.0                   -1.61759566667e-10      1925332.74499           -2.12180666667e-07      1.45265e-10             2.09442e-12             4.658091e-11            --                      22.0                    19.7                    
150.0                   -1.64529366667e-10      1922210.31193           -2.11949333333e-07      1.45271e-10             2.09453e-12             3.101986e-11            --                      22.0                    19.7                    
151.0                   -1.57905333333e-10      1929804.78666           -2.11956666667e-07      1.45266666667e-10       2.09697666667e-12       9.34266e-11             --                      22.0                    19.7                    
152.0                   -1.58943566667e-10      1922260.49308           -2.12102666667e-07      1.45211e-10             2.10003333333e-12       -1.24551666667e-11      --                      22.0                    19.7                    
153.0                   -1.61446933333e-10      1932713.28383           -2.12015666667e-07      1.45239e-10             2.09894333333e-12       -1.46037e-11            --                      22.0                    19.7                    
154.0                   -1.62504466667e-10      1925188.8471            -2.11706e-07            1.45243333333e-10       2.09591666667e-12       -3.32983e-11            --                      22.0                    19.7                    
155.0                   -1.589643e-10           1930056.79147           -2.12195666667e-07      1.45293333333e-10       2.09790333333e-12       7.42812e-11             2.97706510824e+11       22.0                    19.9                    
156.0                   -1.57147666667e-10      1928372.58402           -2.11649333333e-07      1.45182e-10             2.09727666667e-12       9.44256e-11             --                      22.0                    20.0                    
157.0                   -1.58795233333e-10      1924179.97861           -2.11574333333e-07      1.45206666667e-10       2.09637666667e-12       -2.3417e-11             --                      22.0                    20.0                    
158.0                   -1.62412266667e-10      1927845.42005           -2.12164e-07            1.45244e-10             2.09663666667e-12       4.77727296667e-11       --                      22.0                    20.0                    
159.0                   -1.62845433333e-10      1920594.47629           -2.12071333333e-07      1.45193666667e-10       2.09345333333e-12       4.95406666667e-12       --                      22.0                    20.0                    
160.0                   -1.589891e-10           1928479.96431           -2.12051666667e-07      1.45267e-10             2.10035333333e-12       -1.48096333333e-11      --                      22.0                    20.0                    
161.0                   -1.60344333333e-10      1920795.89546           -2.12154e-07            1.45206666667e-10       2.09686333333e-12       2.65698666667e-12       --                      22.0                    20.0                    
162.0                   -1.62603133333e-10      1928708.88829           -2.11673666667e-07      1.45183333333e-10       2.09774333333e-12       1.05922766667e-10       --                      22.0                    20.0                    
163.0                   -1.59549e-10            1922138.82938           -2.11355333333e-07      1.45173333333e-10       2.09638333333e-12       -3.05212666667e-11      --                      22.0                    20.0                    
