# Measurement file: 
 # Project: HPK 6 inch 2018
 # Sensor Type: 2S
 # ID: VPX28442_17_2S_side1
 # Operator: Dominic
 # Date: Wed Mar 13 13:17:01 2019


# implant_width: 22
# implant_length: 0
# metal_width: 32
# Campaign: Hamamatsu 6inch 2S
# Creator: Dominic Bloech 03.12.2018
# type: p-type
# pitch: 90
# metal_length: 49504
# thickness: 240


Pad                     Istrip                  Rpoly                   Idark                   Cac                     Cint                    Idiel                   Rint                    Temperature             Humidity                
#                       current[A]              res[Ohm]                current[A]              cap[F]                  cap[F]                  current[A]              res[Ohm]                degree[C]               rel. percent[rel%]      
39.0                    -1.937016e-10           1901224.90795           -2.15540333333e-07      1.45795666667e-10       2.11530666667e-12       -8.76869e-12            --                      21.7                    18.7                    
40.0                    -1.937164e-10           1893803.63452           -2.16376333333e-07      1.45753e-10             2.09734e-12             -8.42983e-12            --                      21.7                    18.7                    
41.0                    -2.08544e-10            1901229.39881           -2.1583e-07             1.45772666667e-10       2.09913666667e-12       6.18541033333e-11       --                      21.7                    18.7                    
42.0                    -1.90082666667e-10      1895176.9397            -2.15726666667e-07      1.45783e-10             2.10742333333e-12       4.46947070333e-11       --                      21.7                    18.7                    
43.0                    -1.90403333333e-10      1902409.81358           -2.15312333333e-07      1.45790666667e-10       2.09757333333e-12       8.35479333333e-11       --                      21.7                    18.7                    
44.0                    -1.99731666667e-10      1898432.82504           -2.15663e-07            1.45697333333e-10       2.11457333333e-12       -1.249602e-11           --                      21.7                    18.7                    
45.0                    -1.908275e-10           1897727.87998           -2.15623333333e-07      1.45726333333e-10       2.11877333333e-12       7.08213733333e-11       --                      21.7                    18.7                    
46.0                    -1.90175633333e-10      1900228.29413           -2.15379e-07            1.45784333333e-10       2.10857666667e-12       2.89116666667e-11       --                      21.7                    18.7                    
47.0                    -1.897862e-10           1893186.96996           -2.15360333333e-07      1.45765666667e-10       2.10440666667e-12       6.58367633333e-11       --                      21.7                    18.7                    
48.0                    -1.90771866667e-10      1902785.3223            -2.14342333333e-07      1.45769333333e-10       2.10229666667e-12       7.91831066667e-11       --                      21.7                    18.7                    
49.0                    -1.89285466667e-10      1895975.36075           -2.14390333333e-07      1.45744666667e-10       2.11774e-12             2.85567933333e-11       --                      21.7                    18.7                    
50.0                    -1.97370133333e-10      1901617.06527           -2.15519e-07            1.45639666667e-10       2.11244666667e-12       1.03870766667e-10       --                      21.7                    18.7                    
51.0                    -1.908654e-10           1896239.0581            -2.14736666667e-07      1.45707666667e-10       2.11253666667e-12       8.37364666667e-11       --                      21.7                    18.7                    
52.0                    -2.05336266667e-10      1896060.74213           -2.14403333333e-07      1.45740666667e-10       2.096e-12               -1.06208333333e-11      --                      21.7                    18.7                    
53.0                    -1.88218966667e-10      1898003.03389           -2.14584e-07            1.45703333333e-10       2.09679666667e-12       5.65702266667e-11       --                      21.7                    18.7                    
54.0                    -2.00170033333e-10      1895042.57443           -2.14237e-07            1.45702e-10             2.10877333333e-12       5.79709466667e-11       --                      21.7                    18.7                    
55.0                    -1.85327733333e-10      1905034.87896           -2.15045333333e-07      1.45694e-10             2.10714666667e-12       5.928128e-11            3.32854813986e+11       21.8                    18.7                    
56.0                    -1.86337633333e-10      1901259.37806           -2.1419e-07             1.45676e-10             2.11024333333e-12       9.07593666667e-11       --                      21.7                    18.7                    
57.0                    -1.90383966667e-10      1907076.97743           -2.13978333333e-07      1.45669666667e-10       2.11037333333e-12       5.840599e-11            --                      21.7                    18.7                    
58.0                    -1.93109833333e-10      1896666.72585           -2.13193e-07            1.45697e-10             2.11941666667e-12       8.95697833333e-11       --                      21.7                    18.7                    
59.0                    -2.016056e-10           1902067.14877           -2.13559333333e-07      1.45711e-10             2.11456333333e-12       -1.51225e-11            --                      21.7                    18.7                    
